note_id,content,label,raw_response
67090001000000001a0211e5,这些都是需要电脑的吗？,0," : {""label"": 0}"
68801d090000000022032bd0,程序员就是实用主义 我们不看你牛不牛 就看你能不能干死Claude 给我实际项目加加速,1," : {""label"": 1}"
69959ba6000000001a033fb2,Step 1: 创建 HEARTBEAT.md 我们在 OpenClaw 的 skills 目录下创建 HEARTBEAT.md 文件，并写入以下内容： markdown VASP MD Simulation Monitor Trigger Type: Interval Value: 6h (每6小时触发一次,0," : {""label"": 0}"
696e291d000000001a01e75e,我主页写了好多gpt小插件，求看看孩子一眼吧哭惹,1," : {""label"": 1}"
66c34bb0000000001d0392d0,帮我大忙！！赞太实用了,1,"{""label"": 1}"
69774185000000000a02b493,我靠，审美绝了，最后字也是点睛之笔！,1," : {""label"": 1}"
67cf9bca000000002503f8df,this phone looks bigger then the galaxy s24,0," : {""label"": 0}"
67fb7ed4000000001c02ee4f,我也不会做艺术字，尤其是书法艺术字，字体往往做不来那种磅礴的效果，我就用AI来生成，大部分时候，都是可以用的。不过我不会写提示词，就直接在即梦找别人生成的，抄他们提示词，改成我的内容，生成出来的就很完美，总有一张符合我的预期。害羞,1,"{""label"": 1}"
692027e5000000001e02c1c4,千问还不如豆包,-1,"{""label"": -1}"
699016cb000000000e03f3ea,点点关注 每日分享,0," : {""label"": 0}"
67eb64c1000000000900da50,这个才叫真的好案例。网上吉卜力满天飞没看出来有什么好的,1," : {""label"": 1}"
678db00d000000000302142f,教我如何使用魔法用gdp,0," : {""label"": 0}"
6707830e000000002a033ca7,这AI海报一次生成吗 厉害,1," : {""label"": 1}"
682362840000000022027e5f,怎么下载电脑版的，老师,1," : {""label"": 1}"
699c3344000000000b012696,好好利用起来一定程度上节省了大把的时间,1,"{""label"": 1}"
697eeaf7000000000e00ec35,想问下文献导入支持什么格式呢,0,"{""label"": 0}"
692252b1000000001b032b82,是的，害怕被人偷东西也可以和他们说不要偷他们就不会偷了,0," : {""label"": 0}"
69ba0d1c0000000020038a89,这个不更帅气吗？,1," : {""label"": 1}"
692460c0000000001e0396a8,开头不像AI的笑死了,-1,"{""label"": -1}"
696df9c6000000000e00c1f9,发给我一份，谢谢啦,1," : {""label"": 1}"
6985886f000000000e00d7de,这不比千问大方,1," : {""label"": 1}"
66f37307000000002c02905c,这个方法最开始还是好用的，不过最近只要翻，还是会弹窗，我现在只能是看完资料关掉翻，再开始用PS哭惹哭惹,0," : {""label"": 0}"
687083ab000000002201c35f,喝奶茶喝奶茶,0,"{""label"": 0}"
698d68f7000000000a02810f,我的小说。我的小说...,0," : {""label"": 0}"
6960c8cd000000002203925a,晚安故事交流群已创建，欢迎感兴趣的宝爸宝妈来体验飞吻,1," : {""label"": 1}"
67d91a47000000001b039507,问小白开始收费了抠鼻抠鼻抠鼻抠鼻,-1," : {""label"": -1}"
699272ac000000000a03396a,这么厉害，开源吗？配置要求怎样？,1," : {""label"": 1}"
694a79d3000000001e026f83,必须的啊，有了AI大模型，这对INTJ来说是最好的时代偷笑,1," : {""label"": 1}"
6863cb79000000001d00e2dc,能教教我怎么样能制作集体海报嘛,0," : {""label"": 0}"
658d433e000000001a0008df,被安利到啦 今天跟小狐狸聊天了 聊完感觉很畅快赞,1," : {""label"": 1}"
689ccb0b000000001b037115,有啊 我经常玩到顶格捂脸对话上限，然后打包复制到新对话接着玩,1," : {""label"": 1}"
692321a2000000001e033c0c,AI没有版权，你买AI的东西人家怎么样盗用都不算侵权笑哭,-1,"{""label"": -1}"
6970aba70000000021029461,图片提示词呢？,0," : {""label"": 0}"
68936f58000000002501357a,llm属于nlp的研究范畴，核心技术transformer在18年就提出了，openai扩大训练模型规模产生涌现现象才有现在的llm研究子方向。可以说这是nlp方向一直以来发展从而产生的核心节点，不是什么突然爆火的新的独立物种。,1," : {""label"": 1}"
67c05bec0000000003029a4c,国产ai叫什么？害羞,0," : {""label"": 0}"
6965e1c2000000001a02826c,本人深耕测试 12 年，四年前转型Ai测试赛道，成功赶上风口。现在市场上急缺人才。深思熟虑后我打算带几个弟子，你能少走弯路，我也能锻炼自己。 要求： 1.年龄在1845岁之间 2.晚上有2h时间学习 3.想转型做 AI测试 本期学习不要，成为我粉丝然后留个 11就行！,1," : {""label"": 1}"
698988ee000000000a03cdb6,其实感觉教培也会被取代我大一的时候ai还没什么影响，到我大三的时候很多学习的问题可以问ai了解决了，比问百度和老师都快，ai可以不厌其烦地回答问题和讲课，主要是信息真实性的问题,0," : {""label"": 0}"
67c6c57e0000000029039183,小姐姐你们招实习生嘛,0," : {""label"": 0}"
670e14ff000000002100720b,同理是不是可以做心形之类的,1," : {""label"": 1}"
698d7d4b000000000d009f4f,现在真是越来越方便了,1," : {""label"": 1}"
6997f157000000001b017c58,预制菜呀doge,0," : {""label"": 0}"
699ff661000000001a01df2c,老婆蹲蹲下睫毛链接,0,"{""label"": 0}"
6989a55a000000001503a4aa,这太实用了,1," : {""label"": 1}"
673d953e0000000006017a7b,kk大佬只会讲干货偷笑,1," : {""label"": 1}"
66e4ff030000000012010ad0,又开始了，一个工具还要别人私信问,-1," : {""label"": -1}"
696beae6000000000903b825,不过国外的ai效果会不会更好,0," : {""label"": 0}"
68feb9990000000005038380,别让孩子拍这些,-1," : {""label"": -1}"
67c2960700000000290360b2,必须用飞书才能办到吗,0," : {""label"": 0}"
699d1b29000000002801c800,苹果11能用吗,0," : {""label"": 0}"
68ee71250000000005031a4e,？？？哪个ai这么先进了呃,0," : {""label"": 0}"
672df47600000000190165db,我也有这个APP,0," : {""label"": 0}"
684fa62f0000000021004341,小红书涂鸦风格 怎么去选择啊 我好像上传不了图片,0," : {""label"": 0}"
649b7c990000000013033551,服装拍照推荐哪个,0," : {""label"": 0}"
68cd3892000000001301e8a2,居然是2015的感觉吗？虽然ai发展很好，但钱也在减少不是么,-1," : {""label"": -1}"
699ba29f0000000015038a19,好喜欢这个嘴巴呀有人知道色号吗偷笑偷笑,1,"{""label"": 1}"
6760529d000000001301a335,从算法层面来讲 已经很牛逼了 如果你的方法更好 可以发顶会doge,1,"{""label"": 1}"
6747384b00000000020285e1,当方向对了，你10倍努力一小段时间后就会惊喜地发现：因为没有退路，而all in的“劣势”就变成了我们最牛的护城河。,1," : {""label"": 1}"
692fb6f6000000001e028bef,感觉不如qwen ai,-1,"{""label"": -1}"
66d72676000000001f03c745,我也有 这是卖家doge,0," : {""label"": 0}"
6992b26f000000002801dbc1,做这一个视频花了不少心思吧,1," : {""label"": 1}"
69a56cd7000000001503b8de,现在的小朋友童年都是这样子的吗扶墙,-1," : {""label"": -1}"
683d12de0000000021018a00,欢迎关注，一起来用cursor读代码,1," : {""label"": 1}"
686e42b70000000012020fbd,现在seko可以一键做了,1,"{""label"": 1}"
699b33d6000000001a029829,是在每个目录下面都有一个CLAUDE.md吗？,0," : {""label"": 0}"
6763f2aa00000000140268e9,这AI图真坑人！大家还有哪些辨别技巧？,-1," : {""label"": -1}"
678db00d000000000302142f,怎么变现呢？,0," : {""label"": 0}"
6986cab200000000280215da,不知道。我要看到这两家公司开始裁程序员，我才相信他们的产品能取代程序员。,-1," : {""label"": -1}"
689334aa0000000025013974,隔了一段时间还是觉得这个图好好笑doge流汗,1," : {""label"": 1}"
699abb4a000000001a0349bc,老师终于更了哭惹,1,"{""label"": 1}"
699d2846000000000903a4b5,我就想知道，是如何合成这么长的AI视频的！是多个拼接的吗？那用的什么软件啊？剪映、即梦这种开超会也是有额度的，难道是花钱生成的？还是有其他软件啊,1," : {""label"": 1}"
67a563c600000000180125f6,这个是不是要下载电脑版？ 我看电脑版要收费？,0," : {""label"": 0}"
67c16d78000000002902cb0e,关键是怎么靠推文赚钱没搞懂捂脸,-1,"{""label"": -1}"
67602d46000000000800fa6e,手写的字 识别得乱七八糟怎么办,0," : {""label"": 0}"
67f1e754000000001201f637,嗯说不好，看着没感觉，你要说不好看？也不能吧，但就是差点什么意思,0," : {""label"": 0}"
699877fe000000000e03def1,成本多少“米”啊？,0," : {""label"": 0}"
68790e9c0000000022033fe7,我目前在公司就负责这方面的工作,0," : {""label"": 0}"
684e9da8000000002300d200,老师！想拿图做头像可以吗大笑真的好米,1," : {""label"": 1}"
65f40a61000000000d00cd14,是呢，现在平台太多了，不知道用哪个好笑哭这个怎么样？,1," : {""label"": 1}"
67d6e597000000001201d0bf,脑图其实并不适合小红书上阅读哇,0," : {""label"": 0}"
697f0c86000000002202200a,谢谢这么清晰的分享！之前我还用过秘塔 notebooklm 有魔法我的平板也上不去，有什么办法 debug 吗？,1," : {""label"": 1}"
66965ad40000000025014b28,嗐，所以说新人作者何去何从，断了底层作者的路，太让人心寒了啊,-1," : {""label"": -1}"
68a06424000000001c00d9fb,Kimi好像也可以喔,1," : {""label"": 1}"
6556e06300000000320388e0,chatgtp哪里下载这个软件？收费吗？,0," : {""label"": 0}"
68a3f7f3000000001d035046,山海之行必有我行飞吻,1," : {""label"": 1}"
68525c94000000000303e900,好好好，那23考研26考公算什么呢生气,-1," : {""label"": -1}"
68ecb8850000000007001595,为了通俗易懂，花费大量时间备课，结果大都低头刷手机，没几个人听。教了十多年书，从来没这样无力感过。哭惹,-1," : {""label"": -1}"
69976afb000000001a025195,请用传统小说叙事风格写，段落饱满，句子完整连贯，避免刻意断句和分行。不要为了追求文学感把一段话拆成几个短句，也不要频繁使用空行。正常推进情节，字数正常，不玩形式。 写实风格，正常段落，拒绝诗歌化表达。,0," : {""label"": 0}"
69a0745c000000002800a1e8,我也是产品经理，研发经常问我这个功能怎么实现，用哪里的数据，哪个字段。这合理吗？,0,"{""label"": 0}"
699da23d00000000150230d9,孩子，你可太棒了派对,1," : {""label"": 1}"
683690820000000022029bec,我是体制内工资太少了，后来学会用ai写小说，一个月也有两三千补贴生活，都快赶上我工资了，主要是有娃太费钱了。,1," : {""label"": 1}"
66ee8e310000000025030778,我的方式就是多自己尝试（很多大佬会分享关键词，就一一拿去试，看每个词对图的影响），看ai更容易理解什么词，记录下来建立自己的关键词库，尝试学习其中的关键词，有点点笨害羞还在探索中,1," : {""label"": 1}"
6987e7a1000000001a03356d,天呐演都不演了，太恐怖了,-1," : {""label"": -1}"
67ca32b9000000000603a22f,想现场来的朋友请私我！！！,0," : {""label"": 0}"
698ed88b0000000016009e50,领取666doge,0," : {""label"": 0}"
696dd8a0000000001a01d6f4,先说结论再跟你说句掏心窝子的话一句话总结笑哭,1," : {""label"": 1}"
69394f44000000001e00047c,赞，多久会走到意图经济？,1," : {""label"": 1}"
6992d183000000002802182c,我要睡觉了,0," : {""label"": 0}"
67e250db000000000901545a,请问这个transcript是怎么生成的呀！每次用都想看transcript但是找不到方法,1," : {""label"": 1}"
689850050000000003024807,Great video!! Do the prompts also work in Gemini?,1," : {""label"": 1}"
68822c10000000002400bd33,网站都登录不上去,-1," : {""label"": -1}"
6480940f0000000013002a42,只有我觉得很青春很元气嘛哭惹这个画风也好好看很漫画的感觉,1," : {""label"": 1}"
68b14aae000000001d0379fe,表示我天天被腾讯元宝气到骂街。,-1,"{""label"": -1}"
67bfd4d200000000290389bf,求分享，这个和coze的工作流有什么区别,0," : {""label"": 0}"
6997d39e000000001a0249a7,小姐姐，能都分享一下这两个课程的链接，找了好久没找到笑哭,1," : {""label"": 1}"
691de564000000000d03b2bc,“现在的问题只剩下一个：在这个所想即所得的时 代，你准备好去“想”什么了吗？”赞,1," : {""label"": 1}"
67d12282000000001201d0db,请问ai工具箱我怎么没找到失望饿哦用的手机版的创客贴,-1," : {""label"": -1}"
67e8a1aa000000001202e97e,玫瑰玫瑰玫瑰,0," : {""label"": 0}"
6954e15c000000001e014a7e,老师，一直很好奇你的图片是aigc吗？用画风训练的漫画家这样子？ 因为我正在想做这件事情哈哈,1," : {""label"": 1}"
65ba132a000000002c013607,这个目前可以做那种欧式的家具模型吗,0," : {""label"": 0}"
69444e80000000001b030f3a,为啥第三方不支持多模态的啊？我想用第三方,0," : {""label"": 0}"
66456bb4000000001e02e7c1,妈的小说男主有头了！,1," : {""label"": 1}"
681e060b0000000021018ef2,其实ai刚出来的时候，原画师内部还是分派的，一部分尝试ai，一部分抵制ai，但是很快，大部分尝试ai派都发现ai根本不好使，除了其中一部分展望未来的，其他人都弃用了，现如今三年过去，还坚持想用ai降本增效的，基本都是别有用心的领导层，一线工作人员早都知道好歹了,-1," : {""label"": -1}"
6842d7b000000000230031dc,工具是kuse ai,0," : {""label"": 0}"
6530badb0000000025020050,ps软件从哪下？我一直不知道哭惹,-1,"{""label"": -1}"
69662615000000002202c6dc,可曼音啊，我陶景辞 ，却连一场只为你的梦都没有给你留下来啊哭惹,-1," : {""label"": -1}"
67c912690000000029012976,我需要一个人帮我把照片生成手绘图，加几个文字，一张简单的AI转手绘都找不到人做笑哭,-1," : {""label"": -1}"
6985f084000000001600b731,老师真的牛,1," : {""label"": 1}"
67ac475800000000280366c5,收到比较多问怎么成为会员的私信 单独整理了一下在新的文章里,1," : {""label"": 1}"
67737e840000000013019c64,他会把乱放的鞋子，衣服放好吗？,0,"{""label"": 0}"
69a9dffc0000000015038c88,不是前两天刚发布5.3 么 咋么快就上5.4了？,1," : {""label"": 1}"
6753fe15000000000201b0ad,由此可见AI产粮并非不能被人类欣赏啊 那么还如此政治正确地维持自己“拒绝AI”“AI创作有罪”的口径不是自欺欺人么黑薯问号黑薯问号黑薯问号,1," : {""label"": 1}"
640c26cd000000001203c14b,AI画得有点像周淑怡。,-1," : {""label"": -1}"
6964d087000000001a035660,要付费的吗？,0," : {""label"": 0}"
68d8ef37000000001203fa52,图片设计我的是真没有笑哭,-1,"{""label"": -1}"
6989e9ca000000001600a3b1,我真得睡了,0,"{""label"": 0}"
69a131b9000000001a020067,感谢分享派对点赞做过一段时间的持续学习，我感觉很多花里胡哨的方法都不如replay有用，在业界也会更喜欢加大数据量和数据配比来解决任务间的遗忘，所以我对Transformer时代设计算法解决lifelong learning持谨慎态度，而且在模型部署推理后还继续训练显然不够经济，感觉业界普遍转向长程任务能memorize beyond context len，不过现在的参数方法似乎效果仍然不可用笑哭,1," : {""label"": 1}"
697c414a0000000021031e34,你们用的豆包指令是啥？为啥我的豆包直接把我的脸按在一个小孩身体上嘻嘻,-1," : {""label"": -1}"
697d7c4f000000000e03d3b9,王者荣耀不是早就被开除二次元了吗，也不在三次之中，无法选中,-1," : {""label"": -1}"
689334aa0000000025013974,我服了刚想开麦。呃点进来看见参考文献,-1," : {""label"": -1}"
6937e603000000001e00754a,可以先教怎么注册Claude吗,0," : {""label"": 0}"
68084fd5000000001c0164c4,AIGC是一个统称吗？,0," : {""label"": 0}"
68c9388a000000000e00eed7,老师想问一下害羞我现在是大三上学计算机哦，想找第一份产品实习，所以放了一些在学校搞的科研项目包装了一下放进去，然后其中一个是大模型方向的，但是因为我个人技术方面很薄弱啊很薄弱笑哭所以大模型的项目大部分都是师兄带着搞的，我只负责一些立项书什么的，所以对这个项目技术层面了解的也比较少笑哭然后找实习的话，也是想找b端或者c端的，没太想找AI方面的，但是我的简历上就是因为项目比较少，所以确实是把大模型的这个项目写上去了，想问问老师面试的时候会不会对这个项目拷问的比较深哇，有点担心被问住害羞,0,"{""label"": 0}"
688a4b25000000002302d741,感恩，已三连,1," : {""label"": 1}"
6835d0d6000000002202f1a9,你们做设计都不用PS嘛看,0," : {""label"": 0}"
698e40cd0000000015022de2,请问下，纯文科适合您说的这整个流程吗？,0," : {""label"": 0}"
68011c71000000001202f51e,大佬，求个邀请码，已三连皱眉,1," : {""label"": 1}"
678f9b00000000002903855c,手机上的豆包吗？,0," : {""label"": 0}"
68f229e800000000070328cb,生成一个ppt是不是要好长时间，上传文档让生成PPT已经过了好一会了，还在生成笑哭,-1," : {""label"": -1}"
69b13514000000000b03598b,最后一句是啥意思啊？笑哭,0," : {""label"": 0}"
66b9d2c7000000001e01d4f7,能讲一下本地部署的模型要怎么微调吗,0," : {""label"": 0}"
67a9d601000000002903e60f,超卡经常服务器无法链接,-1," : {""label"": -1}"
67aeb89a000000002803f9bb,请问 健康管理师小燃 那个怎么出现呀,0," : {""label"": 0}"
662d31e50000000004018360,后续：HR面通过啦。其实进行这次面试的时候我已经拿到了的offer，接着HR推进到最后大boss手上把我横向评估挂掉了，原因未知大笑 不过我也不内耗！说明这个岗位可能跟我就是没缘分！doge 大家找工作碰壁也不要怀疑自己哦，有些时候也许不是能力的问题！,1," : {""label"": 1}"
67ed2d03000000001d0396b8,怎么让AI说字母啊文案全弄上字母不说单独弄一个说，有没有会的笑哭,0,"{""label"": 0}"
68a0c2b6000000001c013f80,第一种方法会漏句子不翻译呃,0," : {""label"": 0}"
69986617000000001b014b6e,很真实，我也不敢试完啦,1," : {""label"": 1}"
69a4ecd0000000002202d46d,放心吧，过一阵就会有人提出FinCode之类的东东，吃token多绩效又低的直接砍doge,-1," : {""label"": -1}"
677d1f67000000000b023795,最新的弄了个dify的doge可以小窗我,0," : {""label"": 0}"
66b88eb60000000005030893,贴地飞行的Klee皱眉,0,"{""label"": 0}"
69af8dda000000001b01c6b9,有没有原始文件分享,0," : {""label"": 0}"
66e53bc4000000001e0180fb,能不能出个视频啊，我有点蠢，我得跟着一步一步才会,1," : {""label"": 1}"
66e4181400000000120125fc,有没有毕业大论文写作指南doge,0," : {""label"": 0}"
6950b2c5000000001e012c13,开元寺可以在改一改,0," : {""label"": 0}"
678e24930000000029016af7,想要第一个软件，三连了,1," : {""label"": 1}"
67b5cbff0000000007036212,讲真，脖子也同色就好看了,1," : {""label"": 1}"
699feeed0000000026033b8e,必须要电脑制作吧,0," : {""label"": 0}"
69381059000000001e00ca13,是什么培训机构呀，想学,1," : {""label"": 1}"
69a4529a000000000e03cb14,又低质又猎奇,-1," : {""label"": -1}"
667288c0000000001c0227c2,大家有什么好用的工具都可以发到评论区讨论，后面我会根据职业和功能给大家推荐好用的工具，笔记会出的更加细致，希望能真正帮助到大家色色,1,"{""label"": 1}"
699fd34c000000001d010fc0,请问logo怎么保持不变呢,0," : {""label"": 0}"
67696ca3000000001300d5e7,哈哈哈哈怎么找大美女博主这么容易被发现doge还是太贪心了,1," : {""label"": 1}"
68534400000000000b01d3cf,好好好好好好心心眼,1," : {""label"": 1}"
69441481000000001e029b48,这个博主是AI吗哭惹我真的种草了很多，刚刚看每个作品表情都一样,-1,"{""label"": -1}"
6676ada6000000001f007693,你的那个美甲肯定更值钱 古董级别的害羞,1," : {""label"": 1}"
6937ecca000000001f008f20,页面提示词.docx在哪里啊失望,-1," : {""label"": -1}"
695761ed0000000022020b37,非常好奇，把ai当做情感投射怎么说， Ai不是聊两句话就开启一个新话题，把历史对话都忘记了吗，所以一直在求新，怎么会成为情感依赖呢?我们现在已经发展出从第1句话到最后一句话，他都能融会贯通记得上并且不碎片化的ai了吗？,0," : {""label"": 0}"
65f29c31000000000d00eca5,以外行的视角来看开源慈悲施舍 使用开源抄袭 别的行业或许如此但是计算机领域并不尽然,-1," : {""label"": -1}"
69b4421a000000001d01f66b,好想去线下体验啊,1," : {""label"": 1}"
67c5dca1000000002903108e,t1 ds确实 据说因为训练时有点文学取向问题doge t1.1t1.5 qwq32b r1distilledqwen32b的良好替代品doge qwen团队力作doge 指令跟随比楼上好，还有stepaudiochat 语音聊天的捂脸,0,"{""label"": 0}"
644bafcc000000000703a92c,怎麼買教師號,0," : {""label"": 0}"
668cfd140000000025017bcf,毛球有没有机会上线呀害羞害羞,1,"{""label"": 1}"
69380346000000001d03c54e,给ai出题吗,0," : {""label"": 0}"
68b6430c000000001d0264f1,不停做假设检验会出现第一类错误假阳性,-1," : {""label"": -1}"
679712cb000000002503c968,被美国攻击 肯定慢了 没攻击之前很流畅,-1,"{""label"": -1}"
69a7fe8a000000002303bc91,豆包，bpmf......根本不读拼音，总是英语字母发音！,-1," : {""label"": -1}"
692d0757000000001f00e7c1,luma这个网页进不去,0," : {""label"": 0}"
689327c9000000002502bbec,ai我只爱点点，点点宠我一次,1,"{""label"": 1}"
6821f9a2000000002202d592,学了能转行吗？,0," : {""label"": 0}"
6989bc9e000000001a0210e3,流是什么哪个ai 呀,0," : {""label"": 0}"
689f35f3000000001d020359,答应我玩一辈子小红书好吗哭惹,1," : {""label"": 1}"
69b942e0000000001f000bf9,法拉利fuv保时捷帕梅笑哭，华为门店都进不去的杂牌,-1," : {""label"": -1}"
678db00d000000000302142f,咋没有豆包,0," : {""label"": 0}"
687b58bc000000001c035869,笑死了居然变成白弦了,1," : {""label"": 1}"
694c8652000000001e01372e,我还以为礼物是一串能完成所有工作的代码（）,0," : {""label"": 0}"
6810c3f5000000000e0058af,说图片不合规范是什么个情况笑哭,0,"{""label"": 0}"
64ca3210000000001201c00c,给一个小tip！岛喜欢的画风色调不对可以选一个色调对了然后慢慢描改萌萌哒萌萌哒我发个过程图哈，这个是第一张，用的非目标风格，它的改图过程丢失了捂脸捂脸,1," : {""label"": 1}"
673ff9b80000000007034271,Chatexcel在哪里可以下载,0,"{""label"": 0}"
67c912690000000029012976,谢谢主播分享合十玫瑰,1,"{""label"": 1}"
6818ac8e0000000023010d7f,现在这类套壳软件太多了 没看出有什么特色啊,-1," : {""label"": -1}"
682f5413000000000303d190,后续没更新呢，加油哈,1," : {""label"": 1}"
679b7c830000000018019265,真的泪崩哭惹,-1,"{""label"": -1}"
6754fef5000000000700fa42,这东西就是换皮套继续骗钱，过一段时间，用所谓的模型升级或者公司业务转移，又来个新的199无限制会员叫你充钱，我之前就是买了这个某水199会员，现在又出个新的人工智能模型，想用的话只能重新买，至于之前的，也没再更新,-1," : {""label"": -1}"
67bda35500000000290283cf,老师怎么把素材放进圆圈里啊哭惹,-1," : {""label"": -1}"
690760a50000000003036b0d,睡前必看榜,0," : {""label"": 0}"
67f9d1d6000000001c00d866,文心一言好可惜,-1," : {""label"": -1}"
67ff22ca00000000090173f5,大结局就是你男友跟ai好上了doge,1," : {""label"": 1}"
69a6a314000000000e03c957,刚入行薪资能拿到多少,0," : {""label"": 0}"
6683691300000000050054c8,左边这个脸跟身体还有整个风格才是搭的啊，右边一看就很假,-1," : {""label"": -1}"
691fc9dc000000001e002155,电子教材哪里找,0," : {""label"": 0}"
69a15ca400000000220307a6,不知道去哪里玩 一玩就啥也知道了 ，AI真的太厉害了,1," : {""label"": 1}"
665198220000000016010783,ai让我发现我很坏，不敢用了,-1," : {""label"": -1}"
6735b7b6000000003c01c8b5,求prompt原文,0," : {""label"": 0}"
69b7c455000000002103aa3b,现在ai产品真是太方便了吧，解放咯飞吻,1,"{""label"": 1}"
64fa7951000000001f03c058,这个好累的,0," : {""label"": 0}"
69b3cf12000000001a03562c,有没有补贴？补贴的话有没有限制地区？,0," : {""label"": 0}"
66645ec6000000000d00c5eb,可惜要iOS15以上才能下(；；),0," : {""label"": 0}"
693d3d54000000001b030eb3,Gemini无响应 确实，最近bug多得很，我是pro用户，不知道怎么能向谷歌反馈一下问题,-1," : {""label"": -1}"
661a340c000000001b00d0e9,超过6位数好厉害,1,"{""label"": 1}"
651d7390000000001a021ba8,非常好用 谢谢分享赞,1," : {""label"": 1}"
696495cb000000000e03dea1,需要偷笑握手谢谢,1," : {""label"": 1}"
698c3fbd000000001a025354,真的很渴望“普普通通的没事”,-1," : {""label"": -1}"
67c4697d000000002902ecf6,真的不错，要考虑如何变现才好,1,"{""label"": 1}"
697eec32000000002801e58b,豆包怎么变得这么正常？学习过后就是不一样偷笑,1," : {""label"": 1}"
67eff2d9000000001e00444d,有钱人的孩子会缺人陪吗,0," : {""label"": 0}"
69a3fc8f000000001a01d824,我也有这个想法，我想做一个带摄像头的设备，磁吸然后通过蓝牙语音控制。,1," : {""label"": 1}"
66f28d1a000000002c02e29e,电脑xmind怎么下载，我找不到哭惹,-1," : {""label"": -1}"
68070e24000000001c00f54f,老师可以拿图做头像么,0," : {""label"": 0}"
69b7afc8000000001d019836,交友软件很多啊，说是找对象，一聊就是交好友。喊你去交钱相亲，你问有哪些能介绍的，你跟她们聊你喜欢的类型和条件，她们避而不答或一个劲叫你过来,-1," : {""label"": -1}"
69a83b98000000001a037e51,啥时候终身会员有优惠呀,0," : {""label"": 0}"
67ff5708000000001b03dc41,为什么我的无法复制DeepSeek的内容？,0," : {""label"": 0}"
67b595450000000006029961,官方wps已接入满血deepseek了，叫灵犀,1," : {""label"": 1}"
69a133680000000015020a87,给我培训也可以有偿,1," : {""label"": 1}"
68ce1c14000000000e00c298,要么回家躺平，要么成为可以掌控使用AI的人，我感觉就是这样的,1," : {""label"": 1}"
68abeb9c000000001d016980,你们都是在哪里用nano banana啊？ 我感觉我用了个假的， 完全没有评论区的效果， 图片也只能上传一张， 这种两张照片结合的完全没有,-1," : {""label"": -1}"
69984429000000001a0262c5,我觉得可能是因为输入指令的精确程度有差距，精确的指令获得深且专的回答，模糊的指令获得浅而广的回答。高学历英语母语者比低学历非英语母语者更容易输入精确的指令，沟通更加高效，所以模型记忆也会比后者的更“准确完整”。应该把双方常使用的模型互换，看看一段时间后是否会再次发生变化,1," : {""label"": 1}"
67eeb316000000000e004252,Ai能提供思考，但提供不了行动。而只有行动才会产生结果。所以Ai产生不了结果，所以Ai无法取代你微笑,1," : {""label"": 1}"
675c3b2a0000000002024baf,doge这不得再搞个视频,1," : {""label"": 1}"
6938ecde000000001f008564,人人都是程序员汗颜,-1," : {""label"": -1}"
695a5d13000000001f00489d,手机下载不了Gemini,0," : {""label"": 0}"
67d8cdbe000000001b03d3e8,圆周那个只是打着AI的幌子做社区而已，没有人需要AI推荐，因为目前的AI不了解你的喜好。,-1,"{""label"": -1}"
698dc1e80000000015023428,养过，但是没看到会浮起来,0," : {""label"": 0}"
69b11b700000000015038f2b,糯叽叽大笑大笑,1,"{""label"": 1}"
698b37ef00000000150235f6,ChatGPT一直会抢话，非常烦，我已经放弃了,-1," : {""label"": -1}"
6821c8eb0000000003038ac0,现在入股算原始股吗,0," : {""label"": 0}"
68d8fa6e0000000011015b5d,大佬，我现在有一段agent实习经历了，自己部署模型到agent构建，vllm推理加速全流程参与。请问还应该补充哪些内容啊，现在的想法是从头开始训练一个小的gpt，深入了解一下大模型训练推理全流程。请问还需要补充强化学习或者一些infra技术吗。有点迷茫。,1," : {""label"": 1}"
68613af2000000001c035831,指令怎么不能复制呀,0," : {""label"": 0}"
69326c09000000001902676e,AI自动导航 AI避险,1," : {""label"": 1}"
690dc90c0000000003018147,什么时候开始麦克偷笑偷笑偷笑,1," : {""label"": 1}"
670cf981000000002100489a,报名内测，我来试试萌萌哒,1," : {""label"": 1}"
69426245000000001e015c30,戴森扫地机，把懒人需求拿捏了,1," : {""label"": 1}"
67524f2a0000000007034478,试试o1 pro,0," : {""label"": 0}"
693438a4000000001b03186a,提示词不好写啊,0," : {""label"": 0}"
69a8fd00000000001b01daff,灯光篇已更（DepthNormal），在主页第一篇,1," : {""label"": 1}"
6931a56c000000000d03d69d,那花3块，买的我算什么,-1," : {""label"": -1}"
69a51f68000000001a035f5a,请问有没有办法突破15S？自己剪辑是个大问题啊,0," : {""label"": 0}"
69a50dc6000000001d012d15,本来很多所谓的“实验”和“科研”就没什么创新性，研究生和博士博士后几乎是在苦力搬砖，在ai时代唯一的优点可能就是比高中毕业的techinican要便宜吃苦更多罢了,-1," : {""label"": -1}"
68baa5cd000000001b01f3ad,工具是免费的吗？,0," : {""label"": 0}"
673d953e0000000006017a7b,博主好宝藏啊红色心形红色心形,1,"{""label"": 1}"
67f35d66000000001d020f36,也感觉少点什么,0," : {""label"": 0}"
69390b00000000001e002531,平面是啥时候生成的,0," : {""label"": 0}"
686d123a000000001203225a,大家不要直接打出ai名字！不然违规啦,0," : {""label"": 0}"
693fd4ef000000001f008494,这个已经有现成的工具，而且还免费笑哭,1," : {""label"": 1}"
