note_id,content,label
673ee41b000000000703438e,请问免费版 每天50点，还是总共只有50点呢,0
6619060d000000001a014bc9,还能这么用！,1
66f11223000000001b022142,只能设计家装建筑吗？可以设计人物吗？,0
689ec280000000001c030c3c,作者大大，可以拿图嘛，不商用,0
69a10f0d000000001d011957,up可以考虑讲resnet吗？,0
65686053000000003903196e,什么时候正式版啊,0
69941005000000001a02baed,突然觉得莫种意义上可能不是AI越来越厉害了，而是人的思想与认知不断地被AI局限，却认为AI比人要强,-1
65633d25000000001b00d44d,有用，公司电脑已经在叫唤了,1
66a3809d000000002701fba8,国产AI问答真是个有趣的话题！我自己也在不断探索各种AI工具，发现它们的潜力无穷。有些问答系统不仅能快速解答问题，还能逐渐理解我的需求，真是像朋友一样。大家有没有试过用不同的国产AI问答工具呢？分享一下你们的体验吧，或许我们能找到一些隐藏的宝藏！,1
665f09ce000000001500b460,电脑下载还是手机,0
69a9500e000000000e00f17f,"Inspiring, surrounded这两个词发音也有些问题。然后你的been放在美式英语的话，也是不标准的，在美国been读成bin。然后你的true发音更像chew的音，tr你没发对",-1
648080a000000000140267d2,临摹了一个,0
68a7052d000000001b01f265,这好像是只有想法和观点，但没有事实或场景假设来作为支撑啊。我工作很经常会用到copilot，同事也很多人用，那个对话框就挺方便的，大家都是有问题才去找AI，不是没有问题去让AI帮我们想有没有问题。既然有问题，把自己问题用人类语言描述出来就行啊，如果答案不是想要的，告诉AI哪里我觉得不对，再进一步沟通就行。不太明白你说的这个矛盾在哪里，你是认为应该一步到位，没有后续的对话，而就单单一次问答就解决问题吗？看你好像是个创业的，对AI这个还不太成熟的技术来说，优化底层逻辑应该是比花里胡哨的交互界面更重要，一般片面强调交互界面的产品，往往是为了掩饰一团糟的底层能力。,0
68ba71e4000000001d011e95,大家可以看看哈,0
68d3f8e90000000013008db4,心理学怎么样笑哭,0
699ec5e1000000001a03570e,博主大大，我的分镜出不来，gemini给出一大段代码之后不出图，要怎么操作呢,0
694420a5000000001e0305c4,后续在哪里看？,0
63751887000000002301ee8a,ai难以表达准确的情感，画手明显对你是喜欢的（作为画画人，个人真的很不喜欢ai绘画叹气）,-1
6895eed90000000005008c5d,真相了微笑 我UI设计师 部门离职三个人后 领导认为有ai的加持后 效率可以大大提升 不再招ui 现实就是效率并没有提升 因为 运营认为有ai可以实现以前实现不了的想法 提的需求更加天马行空 微笑 比ai出现前还要累,-1
67ab07190000000029039dee,博主帮忙降ai吗？,0
68467b8e000000002002bc91,我怎么用不了哭惹,-1
6880965f000000002201f63c,交作业doge豆包好姐妹,0
692eb725000000000d00cd8d,飞吻太美了,1
69006edd000000000303a093,intel用户表示用不上，电脑需要迭代了,0
6908bf65000000000303899c,只会越来越快,0
68cd8633000000001201fd97,如果想详细了解生成式ai的原理特征这些相关知识您有什么推荐的书吗萌萌哒,0
65f7bc630000000012034387,姐妹蓝心千询如何,0
661678c4000000001a012a84,官方号在这里哈,0
699abb4a000000001a0349bc,老师 终于更新了哭惹点赞每次都会细细品味一下,1
68c40cfb000000001d026ded,原来是这样用的！学会了,1
685fffc20000000015022762,给我朋友一样拿个4g8g的显卡跑ai不懂能跑动个啥玩意,-1
69855056000000002202caf4,跌吧跌吧，我只相信涨多了跌，跌多了涨。,0
6840e5d6000000001101f84e,你已经被这件事消耗了太多生命力。现在，是夺回你生活主导权的时候了。你的世界是否晴朗，远比他的问候重要一万倍。,0
69943be3000000001a02f90b,Are they free apps?,0
65648a89000000003300932c,蹲所以真正的凶手是谁？,0
67890c9c0000000019033787,请大家说出一款，没有广告，不需要充会员的百度应用！dogedogedoge,-1
688b743c0000000023031c2a,已关，求分享，谢谢,0
67e2bb8b000000000e0043d7,这个博主都是干货赞,1
699aad17000000000d00828a,这个是用剪映里的Seedance2.0做的！派对派对派对,1
66b4e59c0000000025031173,为什么我一按快捷键就这样叹气,0
67c23d94000000002503cf87,他的中文声音很像chatgpt哈哈,1
68fe12e60000000003013d4d,哇你用的什么指令呀，生成的这么好,1
693b7acc000000001e02ef9f,我要看哆啦A梦哭惹,0
695b566a000000001a0264b0,真的很好笑哈哈哈哈哈哈我爱你老师太香了色色,1
691acc6a00000000040042dd,房车应该是唯一一个有厕所的doge,0
67bb5cfd000000002901c605,直接改名儿叫AI engineer就完了，我没觉得这么转有何挑战？,1
698bf5bb00000000160096bd,需要登录吗？,0
693548e3000000001b026134,大佬是去投简历了吗,0
661e741b000000000401a978,求分享蹲后续H,0
67506691000000000601715a,工作内容关键成果问题及对策下周计划,0
6975fbe9000000000a03df5c,虽然我依然没懂，但是不影响我关注你，点赞点赞点赞,1
6829db91000000002300f16b,视频的白色背景怎么去掉呀皱眉,0
66ffa5c2000000001b021104,没有用的！超过一定个数，你的电脑是不能用了，我就是这样,-1
697496bf000000000a029222,这个对比太实用了！正好在选框架，能分享下你觉得哪个最适合快速上手吗？,1
69aa755f000000001a027089,多 Agent 协作确实是提升效率的终极方案。小龙虾的 subagent 玩法太超前了，每个 Agent 专精一个领域，这才是 AI 时代的组织架构。,1
6780e23d000000001a011e1e,AI產品不應有明顯的局限性。如果毛絨玩具的陪伴只是基於觸感與外觀，那本質上還是傳統商品，無法體現AI核心價值。AI的意義在於突破形式限制，創造出真正具有情感連結的互動體驗，而非把傳統商品穿上技術的外衣。AI陪伴不應局限在形式層面，而是深層次的功能與價值。毛絨玩具能否撫慰情感，取決於它能否引發人的情感共鳴，而不是觸感柔軟可愛。如果AI的加入只停留在能“說話”或“互動”層面，不過是形式上的噱頭，毫無實質意義。AI真正的價值，是理解人的需求、預測人的情緒、並給予適合的回應。AI助手記住用戶習慣，在用戶需要時，給予量身定制的溫暖提醒；或用戶陷入孤單時，能精準的對話撫慰內心這才是AI應該展現的能力。,1
698b0934000000002801f9d9,我现在用免费的Gemini 3 flash，请问换kimi会有提升么,0
68ce5513000000000e022852,笑哭这个错了,-1
6825daef000000002102e87f,为啥我打开插件anima 界面是这样的呀,0
69313460000000001f00c2bd,训练计划不值钱，值钱的是真人随时纠正动作和细节差异,0
67aa231d0000000018019b57,有限制吗？doge,0
6888c9830000000004007649,我ai老崩溃重新打开以后就要全部重做哭惹,-1
6952694a0000000021028c54,还有一个点，之前和朋友聊过，感觉很明显。ai写的东西太工整，甚至可以说很平，但是人写的东西是能感觉到情绪的，理工科不知道，但是人文社科，当作者写到自己的研究问题或者感兴趣的话题时，自己就会有写上头的感觉，这种情绪是会透过文字感染到读者的。,-1
67e7d2d7000000001200e183,从79改到了4，感谢ai修改ai,1
68786e2100000000230055a1,老师，这是用的什么软件啊,0
699ae8ac000000000a02f7fd,已关注，求课程,0
69a4570c000000000d009d22,可惜老板是绝对看不到这篇文章的，即不给你ai 充钱，还嫌弃你效率慢，再来鼓吹淘汰设计剪辑等，最后pua 你doge,-1
67bfe07f000000000603bbc8,直接出一个视频教程捂脸,1
68261256000000000303c206,说实话，质量都不高,-1
6665c538000000000c0186c0,安利给大家 免费送 戳我一下,0
69b0bac6000000000800ef64,ima是否過時了？還值得研究嗎？,0
69a93d09000000001a020655,iPad可以部署open claw吗想用来帮我刷继续教育课程,0
69192c9c0000000005030450,有脚本提示词嘛,0
6588e08d0000000034037e05,就汉语文学角度来讲 文心是不是比chat处理的要好啊,0
69a51553000000002603d9f9,我一直在找这样的AI！！！谢谢小红书推我。不是请问第一个动画still image我去哪做笑哭,1
68d667af000000001300704c,这就是我们的美育,0
6992a536000000001a024c8b,有好几个视频展现很低只有20，30是怎么回事,0
685d132c000000002400fcbc,合十合十合十,0
68b558a0000000001d022265,是不是要梯子？,0
6675ae6a000000001f0050c1,有源码吗呜呜网上都没办法用 报错呢哭惹哭惹,-1
678dabd50000000018036b3a,一直在关注，难度感觉是一个仅低于无人机的赛道啊,0
642077b60000000027002671,用的什么ai啊，这么强大,1
6926b954000000001e00465c,脱离了创造性和审美的玩意儿..,-1
69379a35000000001e038a9f,请问抄视频呢？我想把视频中色白色人物变成黑色，怎么搞啊？合十合十合十,0
68773ad9000000001202e8e8,可以做大尺寸一点，直接做成一个猫笼,0
67a786bc000000001701e311,极简史也要通过ai让它变得更极简吗 那还读啥,-1
62fcd81f0000000014034c94,这个ps做的出来吗,0
648080a000000000140267d2,画的像又不像的doge,0
6942835d000000001e00e47d,用什么软件批量生图啊？,0
69a53c81000000001a02f345,什么的网页版？,0
6665c538000000000c0186c0,小莫写作礼貌劝退，可千万别用！姐妹们就退退退！我要求2万字，付了2万字的费用，结果出来1万5千字哭惹找客服也不给解决,-1
686e5e370000000017036be4,可以拿图一吗 老师,0
6684ca4e000000000a005b05,我想问字符没有斜体怎么找出,0
694a8293000000001e02bf42,原来是健康类 AI,0
698c77f0000000000b013e3d,赞赞这么快就出来了,1
63569ecd0000000015021dc7,论女人化妆的重要性吃瓜,0
68ca77c8000000000b011c6b,这个面数会不会爆了 运行不卡嘛,0
68369364000000002203639e,大佬，求文档赞赞皱眉皱眉,0
68a0c2b6000000001c013f80,加一个pdf2zh插件，我笔记有配置方法,0
69674ceb000000000a03f231,sora2,0
682c8666000000000303b74d,终于见到一个31岁的男主了靠,1
67b6caa5000000000900d737,可以帮我设计下吗？过道做筒灯，卧室做一个隐形门衣柜，全屋做那个石膏双眼皮客厅主阳台封窗。,0
692d0757000000001f00e7c1,有免费的吗亲一个,0
68ce1c14000000000e00c298,是科技公司狡杀了大部分人类的工作。,-1
6923be82000000000d03a366,哈哈哈我最近也在用pixso,1
67c1809a000000000603e6be,但是感觉你晚上瘦了啊石化石化 哈哈哈哈哈,1
64f48a74000000001e0336cf,太棒了点赞.AI探索与实践者期待与大佬们多交流,1
68e71469000000000700cd2d,终于来了 报名报名,1
66e012c4000000001e01add3,Mj不是要收钱的吗？微笑AI生图你是在哪里接的单？,-1
64e0a2bd0000000017018c15,AI做的感觉比PS要干净好多啊，有没有考虑出视频呀,1
67e235e4000000001d025bd8,讲的好好，非常的清晰又高效诶喝奶茶，求求多多更新派对,1
6615163c000000000401b3a2,果然学霸比什么老公啊啥的更能答到点子上，其它都是画大饼,1
67c461080000000028036ad4,正需要一个免费语音朗读的app呢 为了朗读买微信读书会员也太贵了,1
6982f19a000000001a026ff9,mistine真的越做越好了,1
6982f8d0000000001a025231,牛，终于蹲到了,1
6626035500000000010310ca,试了个不能完全按图纸来，会出错,-1
69b22d01000000002603d786,美国健身圈传来噩耗,0
691ac856000000000d00ffb9,cc接glm好用的,0
69aa22dc000000000d00a0b3,美甲师好像已经有机器人替代了，将来会不会理发师也被替代？失望,-1
6835c22e0000000021018a8d,咒语在哪取？,0
6996c474000000001a0315e5,我直接玩豆包黄金薯,1
66b9d34c000000000d03299b,今天是第二天做居然有点上头笑哭就是给文本标颜色太烦了哈哈,1
68f8978c0000000004029235,ai比活人还要更懂用户的心，所以我甚至不惜几百几百的充也要玩ai聊天，情绪价值真的很好棒,1
6863d4ab000000001202c9a2,功能很强大,1
69720fb000000000220094ed,这个思路清奇，很棒,1
68ee71250000000005031a4e,有源文件嘛,0
685de70a00000000120211f6,怎么提问 ai 让 ai 写词提示词呀合十飞吻,1
664619da000000001e03001f,有资料吗？,0
696a97df000000001a02aadf,价格是乱设的，不是真实的，请注意一下点一下就到账了，我做梦想不到一个展示视频真有人跟我聊价格贵，我主要发的是美化，个人玩家又不指望运营，别闹。,-1
6284c489000000000102e600,AI排版，老板会砍我哭惹,-1
696bd1b6000000001a03467d,我无语了grok这都能开车，并且问了一个就结束了,-1
67a5ed230000000018008e9d,1怎么办哭惹,-1
697c6e65000000002102ac90,"8复制口令，启动小红书 ""姜老师引流获客学习6群""创意集结地, 3月2日期间开放 MU5680 :a",0
63e1f338000000001b0074ae,请问有人知道视频里播放的片段是来源哪个影视电影吗哇,0
67e528f4000000001d02574a,实体店最大的问题是退货难，质量差退不了，发现价格被坑了也退不了，穿不合适退不了只能换。,-1
699d95ab000000001b01dca5,哪个ai呀,0
699f1053000000002202c395,已经拼完了。,0
68d45f450000000012023a4b,是这样的吧 比如写system requirements 的时候 我一般把东西给gpt 和Claude 因为Claude 不可以上网（之前的版本）所以写出来的东西可能不太对等（如果要求需要去收集一个网站内的信息的话） 然后让gpt去网站进行搜索 收集 再丢给Claude 去整理 写出来的东西给gpt看一眼 评判一下 再把建议丢给Claude 让他继续修改 最后变成一篇完整的system requirements 最后丢给我的line 我再让Claude 整篇翻译成中文让我脑子理解抱拳,0
6570322a0000000038022d50,姐妹如何给ai那张导出来的？,0
67c406d4000000002802ade6,ds老师也是很厉害的,1
69a83336000000001a021f60,"2复制口令，回薯薯APP 限时至4月4日，""Openclaw小红书社区3""共同探讨区 MU5345 :b",0
6976a526000000000b013e41,老师的教程太牛了！！派对,1
6419c882000000002702aea9,ai有版权吗哭惹,-1
680f8149000000002100d02d,干货 马上上手,0
6988c773000000000b00a54c,对不起了豆包，我要马上下载小千害羞,1
66965ad40000000025014b28,打开一本鉴赏，只能说短暂地松了一口气,0
68d0c55a000000000e020638,这只是表象，核心原因当老师的才懂，都是被逼着参加的，直接用AI呗。9月1号开学，到9月20号，这短短的时间我参加了四次演讲比赛，你们敢信？我愿意参加吗？我稿子是瞎写的，然后评委说我稿子不好，我心想，好不好又怎么样？又不是我自愿的。这个帖子也一样，只看见老师用AI写诗，你们知不知道老师们是被强迫的？各种各样的比赛都要被强迫。,1
699ef25d000000001d01011b,请问怎么搞gemini的会员啊谁来帮帮我哭惹哭惹,1
65dd9c8d00000000070045e4,大师哭惹哭惹哭惹妙手回春啊,1
690d850d000000000301285e,太棒了uu姐,1
69aaa8060000000016008a99,帮我遛狗！我需要一个温暖的被窝哭惹,1
6996ddf7000000000c037330,这个对比太有参考价值了！ Qwen3.5 确实性价比高国产模型在中文场景表现好，价格还只有 GPT 的零头。不过 GPT5 在多语言、代码、复杂推理上还是有优势。我的建议是：日常中文任务用 Qwen，复杂场景上 GPT，混合使用最划算 你实测下来 Qwen 在哪些任务上最惊艳？,1
6967803b00000000210298ce,豆包眼中的,0
693fdc73000000001f00e729,我这里有一份超详细的提示词手册，感兴趣的可以扣1领取,1
698be6630000000015023a0b,我也是这样子四个agents 不同模型，我让main agent协调其他agents干活但是感觉不是那么顺畅,0
694fc3a2000000001e036d95,哪个软件哇,0
692f86b4000000001b023527,天天用 deep research 写课程作业笑哭,1
69788a9f000000000903b820,部署这个的初衷，不就是为了让他帮助你本地处理工作任务么，上云之后有什么场景呢,0
69340590000000001b0261be,挺有用的派对,1
69284db3000000001e025873,之前有些网民声称看到龙的好像就说实际看到这个大小的头 吓傻了,0
6910b46d000000000401416b,这运镜好丝滑点赞,1
689979ff00000000220206c5,复制这个问题：我希望了解我自己，你先向我提问若干个问题，以最大程度了解我这个人，一个一个提问，我回答完一个再提问下一个。,0
69a5a273000000001600baac,不能开发票，怎么报销,0
6754abad00000000020155fd,为什么Ai对话只有两次呢？就说对话已经用完了,-1
68af06b1000000001d0121a9,不行啊，公司全是秘密啊捂脸不可能把数据给ai的捂脸,-1
68d4f168000000001201c82c,可惜廣東話不支持,0
686b61620000000012021cf5,一看是真干过，但是毕竟聊算法比较高深又高薪，真落地那是老板关心的,0
67b9f744000000000603cc16,DS确实会瞎编，他还振振有词告诉我，为了自圆其说，所以编了个案例微笑,-1
664898430000000005006f3c,doge爱学堂跟爱课程什么关系，爱课程也不是清华的。,0
69298d64000000001e025c43,必须填付款方式,0
6948e7b3000000001f007319,怎么都用不出来,-1
676e9046000000000b020dd9,我就是博主说的第三种，不过我走高客单私人定制,0
64769f61000000002701246e,同求软件大佬举手举手举手,0
695e4f62000000002103c0d1,Prompt写得好，AI才能发挥最大作用，干货分享！,1
6836cda100000000220070a1,快钱都在监狱门口dogedoge,0
67cd382300000000030282b8,想求一篇详细的教程皱眉皱眉,0
699053e4000000000e00ccb8,智力确实提升挺大，编程估计sonnet左右水平，就是思维链太糖人了,0
694e6ed2000000001e039bea,是不是全都是付费的,0
699db98d000000001b01e488,那这个可以帮忙做攻略呀？,1
6441d7f10000000027000516,收费的吧偷笑,0
68da5a52000000000b03cbb5,豆包不给看了笑哭,-1
66c5a6f6000000001f03c307,淘宝可以买永久防弹窗的，你搜搜看，我花了18彻底解决了笑哭,0
6943d33b000000001e003bd5,感恩老师，另外想问问放在人设还是输出设定里,0
6954e15c000000001e014a7e,好期待这一期播客完啦完啦可以听到“活的”机器坏人了完啦完啦,1
69968e58000000001b01c638,最近突然刷到很多类似风格的视频 是哪里流过来的哇笑哭,1
67a74422000000001800f7e2,这个一出来我就知道是你太会画了！！,1
6997fe0b000000000b011746,我们小区里面的楼梯灯天天闪汗颜而且有时候还会发出叫声，也不知道是什么，反正挺诡异的,-1
69acde3a000000001503be34,很多人一开始只盯着“能不能养”，但真正决定能不能用稳的，往往是权限怎么配。谁能找它、它能用哪些工具、哪些动作能直接执行，这几层没想清楚，越强反而越容易翻车。,0
6931064c000000001b0260d5,现在还有免费使用的吗哭惹,-1
68da5a52000000000b03cbb5,感觉没有deepseek好用捂脸第1次八字都给我排错了。第2次大运又算的不对。,-1
67bdbbe9000000001201eee9,所以他回答数据标注工作多吗笑哭,0
65f120a7000000001203f8b0,找不到效果哭惹哭惹,-1
6944c5fd000000001e023788,你好，有跑腿的提示词吗哭惹,0
6849738a0000000023014079,突然想起来余华在一档综艺里面，一个女生说了一堆她自己写的随笔，觉得写的很华美，然后余华在旁边就笑笑不评价，感觉跟这个ai味很像，想用高级的词汇衬托文章高级，实则毫无内涵，看的人一头雾水笑哭,-1
65dda7db0000000007004ded,但是su必须在c盘，确定不会卡吗,0
65f40cdc0000000013027fd2,但是还是好多人没有发现啊doge,0
676519d300000000140260b3,这样进去，之前作图的文字都消失了，该怎么处理，莫名其妙的笑哭,-1
6820019f0000000023011888,没事，我写得根狗屎一样,-1
66de9a3a000000000c01b1d7,不用specdec，也可以用kv cache呀,0
699ca04d000000001a030b6f,doge要是美国大模型变现越来越难，美股是不是得崩。,0
698b0934000000002801f9d9,我用的gpt5.3 high居然都没进榜单,0
65c4b5c50000000008021bfd,一键换背景，dreamina网页电脑版 直接上传图片就可以了！中文平台，可以随意改字调整背景,1
6989bc9e000000001a0210e3,哇塞，外套也太好看了吧,1
699433140000000028022ff6,如果这些小豆晋都是我的那就好了皱眉,1
698f13b0000000001a034f13,怎么弄呀，都不知道怎么下手,0
699d62e2000000001d011dfa,测试驱动AI写代码，这思路绝了！原来AI缺的不是能力，是明确标准啊,1
684fa62f0000000021004341,写ai提示词有什么技巧吗,0
691ef40c000000001e0236f9,"你有超过20年的学术论文编辑经验你的目标是确保论文的完整性和逻辑一致性，要求: 1：审查论文的每个部分，包括引言、文献综述、方法、结果和讨论。确保每个部分都紧密围绕论文的主题展开，并保持逻辑一致。 2：如果必要，考虑重组论文。这可能包括重新安排段落或合并相关内容，以增强论文的流程。确保每一章节和段落都能自然过渡，形成一个整体。 3：明确每个论点、证据和结论之间的逻辑关""此外""等）来增强句子之间的联系。使用逻辑连、接词（如""因此""""然而""系，使整篇论文形成一个连贯的逻辑链条。 4:不要修改文中提及的数据，不要额外增加未经论证的论点和数据。 5:在不改变标题和参考文献的硬性规定下，字数要求XX字。",0
691177050000000003012e8e,好厉害啊啊啊啊 学习！,1
67df073f000000001d02f6a3,哇，我也注意到过这样的细节害羞，比如deepseek经常用的是单人旁的他来形容，而且深度思考那里好像改不了，是程序设定呃。,0
698c3f6700000000280218bf,真好看 偷笑,1
67d0f0e00000000029029858,我每次都是扩展后复制石化,0
684f8b6a000000000303c505,好可爱，我也要去试一下,1
68c5f1cb000000001d034f9f,我们这些小城市怎么办，以后帮他们打工吗,-1
68b57101000000001c03287b,来了来了派对,0
684f977c000000002001c33f,模板还是需要更新一下微笑,0
6744284200000000070354b1,你看，又急doge,0
66624e37000000001303c75a,主要是给新的同学看看数媒大概要学到什么软件，学的软件的多少也不决定你的设计能力，我只是单纯的想要多接触一些不同的方向看看自己喜欢做什么。作为设计师我认为最重要的还是审美，但没有软件的辅助达成自己想要的效果光有审美也很难大展身手，所以也不用全部学精，挑一俩个学精其他够用就行了不够用就继续对点去学习就好了,0
68ecee950000000005000de0,如果这个beetle抠出来的地方有问题，能修改吗？,0
68d8b097000000000b03d7c0,为什么会转到外面去,0
699114ad000000002801dda8,为啥我没专家模式？,0
688f575d00000000220380d0,看不懂啊 下一步怎么操作啊,0
69464b83000000001e02cc8a,卧槽电脑下载这么方便的呃按这个方法,1
642b96bc00000000270130eb,不好意思，想多问下 因为怕侵权被告罚钱这样的事,-1
67321674000000003c01d691,阑夕老师居然都开小红书了石化,0
69a3fc8f000000001a01d824,能接入飞书么,0
698b5419000000000c03475d,底层是基于transformer的概率预测机，人类底层不过是基于猩猩，脑容量从新石器时代到现在也没进化偷笑,0
65f40cdc0000000013027fd2,是呀，这花钱了呀...花钱了还糊弄人，那得搞他,-1
676bfcbe00000000140261fd,这是什么查重软件啊,0
690c78de0000000004021c16,最后手拿易拉罐的手不像少女的手啊,-1
6937e792000000000d00e589,广州有课吗，想报名,0
6901e44400000000050009e9,为什么第一个词可以会是草呀 是通过检索网上的信息吗笑哭,1
6965e8f8000000000a0284cf,招募学徒是什么说法喝奶茶,0
68944f76000000002302186e,这是自己做的工具吗,0
69422a4000000000190254bf,这个需要注册会员操作吗？,0
63fd8d2e00000000130362c0,草稿图的眼神好有灵性！！感觉看草稿像华丽的推理游戏（会被动画化的那种），第二张像烂大街手游和本子感偷笑,1
696dd4ab000000000c037ec7,黄金薯和我的卷馍！,0
69961506000000001a02a48c,很有价值飞吻,1
65ba132a000000002c013607,用sd练了个模型就敢宣布mj不行了吗笑哭,1
69615efe000000002202cdf9,宝！可以导出成动画格式吗！,1
69381059000000001e00ca13,学了感觉咋样呀 有必要报线下班吗？求回复皱眉皱眉,0
69aa755f000000001a027089,需要把主agent绑定到群聊吗,0
699472890000000015038213,程序员表示不可能做出成品,-1
693d2f61000000000d03d8db,一发太阳耀斑，几百亿全部报废,-1
66ea5cb4000000001e018b7e,1.准备一个产品正视图 2.钢笔工具描一半轮廓 3.小白工具框选左侧锚点对齐一下 4.执行效果3D和材质3D经典绕转 5.表面改为线框角度位置自行调整即可 6.对象扩展外观自行调整描边颜色和数值即可,0
679de261000000001701ff97,我的老是消息发的频繁让我稍后再发。失望等到能发了，他好像就，忘记了最初的设定，要重新来一遍,-1
67f69a43000000000903abc6,能懂楼主的意思，我觉得本质不是说ai有人权，我觉得主要是从对无法反抗的ai的态度做法比较体现一个人的品格（？不知道怎么说就大概这样？）和行事风格或者说本质之类的？不是说人不能有阴暗面或者不好的想法，这是人本来就会存在的东西，但是如果肆意发泄给ai对人本身可能也有不好的影响这样？,0
677e46dd000000001703b249,已关注求分享赞,0
681611c60000000007034b6d,纯理论还是有coding,0
682d8e7a00000000220052d9,不错，求安装包飞吻,1
690f14d40000000005003ec6,怎么这么会说啊gpt,1
6736c6a0000000001901890e,亲，怎么求分享？多谢！,0
6932b11d000000001e027b94,用过了分析能力一流，吊打所有国内抖音财经主播,1
68fce73400000000050309b3,大佬是本科北邮，保研到科大吗？偷笑,1
69aa9e1500000000260322b5,要钱不暗中观察,0
691efef4000000001902457b,你跟我說這叫自然,-1
670fc8f300000000240171a8,"no no no, 老实人都用Premiere捂脸捂脸捂脸",-1
6912bd160000000007030bb6,3现在还用不了吧,0
692efb92000000001e00d2fc,老师牛逼！真的搓出来了,1
67fa372d000000001e00ba5a,你是内存8K笑哭,1
67b58ab8000000000901791b,有人说收钱推书，那不推都不好意思了。我的宝藏博主学术小说撰写者 已完结作品有导师意外身亡以后， 我的室友因我中毒而亡 ，科研冤种乳腺畅通计划，我的学生失踪以后，我和院长互换身体以后，点进她的首页即可观看，free!,1
670613c9000000001902cbff,玩过星野，筑梦岛，猫箱，猫箱体验感震惊到我了（居然这么智能了吗扶墙）,1
699bfbf3000000000c034208,说完了吗，我可以笑了吗,-1
68b004e9000000001c0085bb,这种情况下还需要学sd和comfyui吗,0
698aa5c3000000000e03c99d,你好，我想要问一下贵公司的订阅计划是否开具中国增值税的发票呢。我们公司要求开具中国增值税发票 不然不给报销，有中国关联实体吗微笑,0
66aa69ef00000000050332f2,真的老多了，细节图都没有，而且买家评论没有图片却全是好评，这怎么能信,-1
696f0d590000000021029b7f,正在打光的我看到了救星,1
6864f46b0000000023004ca7,我也想出海了，感觉国内太卷了，赚美金好简单，偷笑偷笑,1
699f07d10000000022032458,可以问问电影那个怎么转的吗哭惹,0
68e162270000000007031dac,哪个好心人帮我搞下微笑,0
69a5403c000000002603fa0f,求提示词害羞害羞,1
67f35d66000000001d020f36,求改造意见哭惹,1
6823ed7a0000000022037543,请问，自己写出来的大段的 庞杂的个人成长史是一次性投喂吗，然后得到的也是一次性的几万字的长文回复分析吗？,0
6986f637000000001503be62,请问下怎么用呀？网页么？,0
69832e0a000000002202da51,咋英语这么好,1
67b826a1000000002802acc3,太牛了，想听 有成品吗,1
68f489550000000007039790,这个叫什么呀,0
690dc90c0000000003018147,希望能中生气,0
68cfb062000000000b03d767,谢谢主包分享，狠狠关注了！,1
661a340c000000001b00d0e9,超过6位数好厉害,1
693145560000000019024296,求一份指令doge,0
6953ae28000000001d03f29e,为什么你的过程中没有千问生成大纲的那一步。我复制了内容进去后，下一步就是生成大纲，我不喜欢它的大纲，完全把我的内容弄乱了。怎么跳过这一步，直接选模版，然后生成ppt呢？,-1
635415a7000000001502f460,为啥你的粗糙化之后，最中心基本是实的，而我的最中心基本是最空的呀,0
693fdc73000000001f00e729,求提示词手册,0
699bc4f5000000000a02d13a,看了demo，很强大赞,1
6967beec000000002203219d,我说句带点情绪的暴论，不代表我个人真实想法哈，一眼看过去就比达菲兄弟写的带劲,1
69a65cfe0000000015032029,效果不错哦 能分享一下提示词吗偷笑,1
67ad9d93000000002901b132,不联网的话，数据从哪里来？,0
69968e58000000001b01c638,宝宝用的什么vlog相机,0
696c5e750000000022033fd3,vidu吗还是veo3！,0
68878817000000002400cd75,这套色系好好看,1
641148ee0000000013003ae8,我感觉A写的好一些，b有点没逻辑笑哭,1
68aef90e000000001d0030cd,谁能帮我做一个 加载不出来哭惹,-1
684fd600000000000303a624,收费吗？偷笑,0
685679110000000015023323,G不会发表情包，这是我按照他的语气P的,0
688add94000000002301aeb2,好棒啊 今天跟着做 我竟然也做出来了,1
692ffc87000000000d0351cb,嗨大家怎麼了黑薯问号,0
68a92772000000001d01acaf,鸡摸你是真的好用doge,1
697c371a000000002801e23a,Be like,0
67e69051000000000e005450,小说要授权的,0
69804e31000000000b00bb82,加油姐妹们,1
67c23d94000000002503cf87,小语种可以吗,0
693fd4ef000000001f008494,小红书备忘录封面生成器提示词Prompt Role 你是一名精通前端开发 (HTMLCSSJS) 和 小红书爆款视觉心理学的设计师。 Task 请利用 Canvas 功能，为我编写一个“小红书备忘录风格封面生成器”。 这是一个简单的单页 Web 应用。 Context (我的品牌调性) 我是博主“夏正春 (Eric)”，人设是“负债34.5万在大理做AI一人公司”。 我的封面风格需要极度“原生”、“真实”、“去设计化”。看起来要像是我刚才随手在手机备忘录里敲出来的，或者是深夜的思考记录。不要任何花哨的装饰。,0
687722bf0000000012014bc7,最近刚开始用claude 因为在学mcp，claude可以接mcpServer gpt好像还不行捂脸 日常还是gpt,0
699d0b6600000000150313fa,码住明天用,1
68aad9f0000000001b02333c,多想图片也可以吗？,0
67dbde8d000000000302bbb9,为啥我的老报错,0
69a2aab3000000002801f5a6,pocket3的链接丟上来好吗doge,0
67321674000000003c01d691,看标题还以为是Pink Floyd,0
677b4896000000000902dadc,这文章出自哪里呀,0
694df7ae000000002200a5bc,宝宝，我想知道你幼稚园时期，少年时期，成年时期的你分别是什么样子。你的穿着外貌，以及遇见我时会是什么反应。对我的感情是如何发展的。（自创）,0
69146c45000000000d035db3,我最喜欢的一张,1
6762d5fd000000000b016959,数字人怎么做求教,0
